SPECIES_NR,LETTERCODE,SYNONYM,TurbovegCzechiaSlovakia,Kaplan,ExpertSystem,nonvascular
8179,PLECLIC,FALSE,Plectocarpon lichenum,Plectocarpon lichenum,Plectocarpon lichenum,1
8180,PLEC-SP,FALSE,Plectocarpon species,Plectocarpon species,Plectocarpon species,1
8198,PLEISCH,FALSE,Pleurozium schreberi,Pleurozium schreberi,Pleurozium schreberi,1
8199,PLEI-SP,FALSE,Pleurozium species,Pleurozium species,Pleurozium species,1
8191,PLELALB,FALSE,Pleurocladula albescens,Pleurocladula albescens,Pleurocladula albescens,1
8192,PLELISL,FALSE,Pleurocladula islandica,Pleurocladula islandica,Pleurocladula islandica,1
8193,PLEL-SP,FALSE,Pleurocladula species,Pleurocladula species,Pleurocladula species,1
8183,PLEOCHL,FALSE,Pleopsidium chlorophanum,Pleopsidium chlorophanum,Pleopsidium chlorophanum,1
8184,PLEOFLA,FALSE,Pleopsidium flavum,Pleopsidium flavum,Pleopsidium flavum,1
8185,PLEO-SP,FALSE,Pleopsidium species,Pleopsidium species,Pleopsidium species,1
8190,PLER-SP,FALSE,Pleurochaete species,Pleurochaete species,Pleurochaete species,1
8189,PLERSQU,FALSE,Pleurochaete squarrosa,Pleurochaete squarrosa,Pleurochaete squarrosa,1
8186,PLEUACU,FALSE,Pleuridium acuminatum,Pleuridium acuminatum,Pleuridium acuminatum,1
8188,PLEU-SP,FALSE,Pleuridium species,Pleuridium species,Pleuridium species,1
8187,PLEUSUB,FALSE,Pleuridium subulatum,Pleuridium subulatum,Pleuridium subulatum,1
8196,PLEZPUR,FALSE,Pleurozia purpurea,Pleurozia purpurea,Pleurozia purpurea,1
8197,PLEZ-SP,FALSE,Pleurozia species,Pleurozia species,Pleurozia species,1
8235,POELC-C,FALSE,Poeltinula cerebrina ssp. cerebrina,Poeltinula cerebrina ssp. cerebrina,Poeltinula cerebrina ssp. cerebrina,1
8234,POELCER,FALSE,Poeltinula cerebrina,Poeltinula cerebrina,Poeltinula cerebrina,1
8236,POEL-SP,FALSE,Poeltinula species,Poeltinula species,Poeltinula species,1
8237,POGOALO,FALSE,Pogonatum aloides,Pogonatum aloides,Pogonatum aloides,1
8238,POGODEN,FALSE,Pogonatum dentatum,Pogonatum dentatum,Pogonatum dentatum,1
8239,POGONAN,FALSE,Pogonatum nanum,Pogonatum nanum,Pogonatum nanum,1
8241,POGO-SP,FALSE,Pogonatum species,Pogonatum species,Pogonatum species,1
8240,POGOURN,FALSE,Pogonatum urnigerum,Pogonatum urnigerum,Pogonatum urnigerum,1
8242,POHLAMB,FALSE,Pohlia ambigua,Pohlia ambigua,Pohlia ambigua,1
8243,POHLAND,FALSE,Pohlia andalusica,Pohlia andalusica,Pohlia andalusica,1
8245,POHLANN,FALSE,Pohlia annotina,Pohlia annotina,Pohlia annotina,1
8244,POHLANR,FALSE,Pohlia andrewsii,Pohlia andrewsii,Pohlia andrewsii,1
8246,POHLATR,FALSE,Pohlia atropurpurea,Pohlia atropurpurea,Pohlia atropurpurea,1
8247,POHLBUL,FALSE,Pohlia bulbifera,Pohlia bulbifera,Pohlia bulbifera,1
8248,POHLCAM,FALSE,Pohlia camptotrachela,Pohlia camptotrachela,Pohlia camptotrachela,1
8250,POHLCRD,FALSE,Pohlia crudoides,Pohlia crudoides,Pohlia crudoides,1
8249,POHLCRU,FALSE,Pohlia cruda,Pohlia cruda,Pohlia cruda,1
8251,POHLDRU,FALSE,Pohlia drummondii,Pohlia drummondii,Pohlia drummondii,1
8252,POHLELO,FALSE,Pohlia elongata,Pohlia elongata,Pohlia elongata,1
8253,POHLERE,FALSE,Pohlia erecta,Pohlia erecta,Pohlia erecta,1
8254,POHLFIL,FALSE,Pohlia filum,Pohlia filum,Pohlia filum,1
8255,POHLLES,FALSE,Pohlia lescuriana,Pohlia lescuriana,Pohlia lescuriana,1
8256,POHLLON,FALSE,Pohlia longicollis,Pohlia longicollis,Pohlia longicollis,1
8257,POHLLUD,FALSE,Pohlia ludwigii,Pohlia ludwigii,Pohlia ludwigii,1
8258,POHLLUT,FALSE,Pohlia lutescens,Pohlia lutescens,Pohlia lutescens,1
8259,POHLMAR,FALSE,Pohlia marchica,Pohlia marchica,Pohlia marchica,1
8260,POHLMEL,FALSE,Pohlia melanodon,Pohlia melanodon,Pohlia melanodon,1
8261,POHLMUY,FALSE,Pohlia muyldermansii,Pohlia muyldermansii,Pohlia muyldermansii,1
8262,POHLNUT,FALSE,Pohlia nutans,Pohlia nutans,Pohlia nutans,1
8263,POHLOBT,FALSE,Pohlia obtusifolia,Pohlia obtusifolia,Pohlia obtusifolia,1
8264,POHLPRO,FALSE,Pohlia proligera,Pohlia proligera,Pohlia proligera,1
8265,POHLSCO,FALSE,Pohlia scotica,Pohlia scotica,Pohlia scotica,1
8274,POHL-SP,FALSE,Pohlia species,Pohlia species,Pohlia species,1
8266,POHLSPH,FALSE,Pohlia sphagnicola,Pohlia sphagnicola,Pohlia sphagnicola,1
8267,POHLTUN,FALSE,Pohlia tundrae,Pohlia tundrae,Pohlia tundrae,1
8268,POHLTUR,FALSE,Pohlia turonensis,Pohlia turonensis,Pohlia turonensis,1
8269,POHLVEX,FALSE,Pohlia vexans,Pohlia vexans,Pohlia vexans,1
8271,POHLW;C,FALSE,Pohlia wahlenbergii var. calcarea,Pohlia wahlenbergii var. calcarea,Pohlia wahlenbergii var. calcarea,1
8272,POHLW;G,FALSE,Pohlia wahlenbergii var. glacialis,Pohlia wahlenbergii var. glacialis,Pohlia wahlenbergii var. glacialis,1
8273,POHLW;W,FALSE,Pohlia wahlenbergii var. wahlenbergii,Pohlia wahlenbergii var. wahlenbergii,Pohlia wahlenbergii var. wahlenbergii,1
8270,POHLWAH,FALSE,Pohlia wahlenbergii,Pohlia wahlenbergii,Pohlia wahlenbergii,1
8337,POLB-SP,FALSE,Polyblastiopsis species,Polyblastiopsis species,Polyblastiopsis species,1
8336,POLBSUB,FALSE,Polyblastiopsis subcoerulescens,Polyblastiopsis subcoerulescens,Polyblastiopsis subcoerulescens,1
8340,POLHMUS,FALSE,Polychidium muscicola,Polychidium muscicola,Polychidium muscicola,1
8341,POLH-SP,FALSE,Polychidium species,Polychidium species,Polychidium species,1
8415,POLIC;C,FALSE,Polytrichum commune var. commune,Polytrichum commune var. commune,Polytrichum commune,1
8416,POLIC;J,FALSE,Polytrichum commune var. jensenii,Polytrichum commune var. jensenii,Polytrichum commune var. jensenii,1
8417,POLIC;N,FALSE,Polytrichum commune var. nigrescens,Polytrichum commune var. nigrescens,Polytrichum commune var. nigrescens,1
8418,POLIC;P,FALSE,Polytrichum commune var. perigoniale,Polytrichum commune var. perigoniale,Polytrichum commune,1
8414,POLICOM,FALSE,Polytrichum commune,Polytrichum commune,Polytrichum commune,1
8419,POLIFOR,FALSE,Polytrichum formosum,Polytrichum formosum,Polytrichum formosum,1
8420,POLIHYP,FALSE,Polytrichum hyperboreum,Polytrichum hyperboreum,Polytrichum hyperboreum,1
8421,POLIJUN,FALSE,Polytrichum juniperinum,Polytrichum juniperinum,Polytrichum juniperinum,1
8422,POLILON,FALSE,Polytrichum longisetum,Polytrichum longisetum,Polytrichum longisetum,1
8423,POLIPAL,FALSE,Polytrichum pallidisetum,Polytrichum pallidisetum,Polytrichum pallidisetum,1
8424,POLIPIL,FALSE,Polytrichum piliferum,Polytrichum piliferum,Polytrichum piliferum,1
8426,POLI-SP,FALSE,Polytrichum species,Polytrichum species,Polytrichum species,1
8425,POLISTR,FALSE,Polytrichum strictum,Polytrichum strictum,Polytrichum strictum,1
8348,POLOBRY,FALSE,Polycoccum bryonthae,Polycoccum bryonthae,Polycoccum bryonthae,1
8349,POLOMIC,FALSE,Polycoccum microsticticum,Polycoccum microsticticum,Polycoccum microsticticum,1
8350,POLOPEL,FALSE,Polycoccum peltigerae,Polycoccum peltigerae,Polycoccum peltigerae,1
8356,POLO-SP,FALSE,Polycoccum species,Polycoccum species,Polycoccum species,1
8351,POLOSPO,FALSE,Polycoccum sporastatiae,Polycoccum sporastatiae,Polycoccum sporastatiae,1
8352,POLOSQU,FALSE,Polycoccum squamarioides,Polycoccum squamarioides,Polycoccum squamarioides,1
8353,POLOTHA,FALSE,Polycoccum thallicola,Polycoccum thallicola,Polycoccum thallicola,1
8354,POLOTRY,FALSE,Polycoccum trypethellioides,Polycoccum trypethellioides,Polycoccum trypethellioides,1
8355,POLOVER,FALSE,Polycoccum vermicularium,Polycoccum vermicularium,Polycoccum vermicularium,1
8408,POLRA;A,FALSE,Polytrichastrum alpinum var. alpinum,Polytrichastrum alpinum var. alpinum,Polytrichastrum alpinum var. alpinum,1
8409,POLRA;R,FALSE,Polytrichastrum alpinum var. arcticum,Polytrichastrum alpinum var. arcticum,Polytrichastrum alpinum var. arcticum,1
8410,POLRA;S,FALSE,Polytrichastrum alpinum var. septentrionale,Polytrichastrum alpinum var. septentrionale,Polytrichastrum alpinum var. septentrionale,1
8407,POLRALP,FALSE,Polytrichastrum alpinum,Polytrichastrum alpinum,Polytrichastrum alpinum,1
8411,POLRSEX,FALSE,Polytrichastrum sexangulare,Polytrichastrum sexangulare,Polytrichastrum sexangulare,1
8413,POLR-SP,FALSE,Polytrichastrum species,Polytrichastrum species,Polytrichastrum species,1
8412,POLRSPH,FALSE,Polytrichastrum sphaerothecium,Polytrichastrum sphaerothecium,Polytrichastrum sphaerothecium,1
8393,POLSCYC,FALSE,Polysporina cyclocarpa,Polysporina cyclocarpa,Polysporina cyclocarpa,1
8394,POLSFER,FALSE,Polysporina ferruginea,Polysporina ferruginea,Polysporina ferruginea,1
8395,POLSLAP,FALSE,Polysporina lapponica,Polysporina lapponica,Polysporina lapponica,1
8396,POLSPUS,FALSE,Polysporina pusilla,Polysporina pusilla,Polysporina pusilla,1
8397,POLSSIM,FALSE,Polysporina simplex,Polysporina simplex,Polysporina simplex,1
8399,POLS-SP,FALSE,Polysporina species,Polysporina species,Polysporina species,1
8398,POLSURC,FALSE,Polysporina urceolata,Polysporina urceolata,Polysporina urceolata,1
8277,POLYABS,FALSE,Polyblastia abscondita,Polyblastia abscondita,Polyblastia abscondita,1
8278,POLYABT,FALSE,Polyblastia abstrahenda,Polyblastia abstrahenda,Polyblastia abstrahenda,1
8279,POLYALB,FALSE,Polyblastia albida,Polyblastia albida,Polyblastia albida,1
8280,POLYALP,FALSE,Polyblastia alpina,Polyblastia alpina,Polyblastia alpina,1
8281,POLYAMO,FALSE,Polyblastia amota,Polyblastia amota,Polyblastia amota,1
8282,POLYANC,FALSE,Polyblastia anceps,Polyblastia anceps,Polyblastia anceps,1
8283,POLYARD,FALSE,Polyblastia ardesiaca,Polyblastia ardesiaca,Polyblastia ardesiaca,1
8284,POLYBAV,FALSE,Polyblastia bavarica,Polyblastia bavarica,Polyblastia bavarica,1
8286,POLYBRO,FALSE,Polyblastia bryophilopsis,Polyblastia bryophilopsis,Polyblastia bryophilopsis,1
8285,POLYBRY,FALSE,Polyblastia bryophila,Polyblastia bryophila,Polyblastia bryophila,1
8287,POLYBUE,FALSE,Polyblastia buerensis,Polyblastia buerensis,Polyblastia buerensis,1
8288,POLYCER,FALSE,Polyblastia cernohorskyana,Polyblastia cernohorskyana,Polyblastia cernohorskyana,1
8289,POLYCIN,FALSE,Polyblastia cinerea,Polyblastia cinerea,Polyblastia cinerea,1
8290,POLYCLA,FALSE,Polyblastia clandestina,Polyblastia clandestina,Polyblastia clandestina,1
8291,POLYCRU,FALSE,Polyblastia cruenta,Polyblastia cruenta,Polyblastia cruenta,1
8292,POLYCUP,FALSE,Polyblastia cupularis,Polyblastia cupularis,Polyblastia cupularis,1
8293,POLYDEC,FALSE,Polyblastia decussata,Polyblastia decussata,Polyblastia decussata,1
8294,POLYDEM,FALSE,Polyblastia deminuta,Polyblastia deminuta,Polyblastia deminuta,1
8295,POLYDER,FALSE,Polyblastia dermatodes,Polyblastia dermatodes,Polyblastia dermatodes,1
8296,POLYDOM,FALSE,Polyblastia dominans,Polyblastia dominans,Polyblastia dominans,1
8297,POLYEPI,FALSE,Polyblastia epigaea,Polyblastia epigaea,Polyblastia epigaea,1
8298,POLYEVA,FALSE,Polyblastia evanescens,Polyblastia evanescens,Polyblastia evanescens,1
8299,POLYFAR,FALSE,Polyblastia fartilis,Polyblastia fartilis,Polyblastia fartilis,1
8300,POLYFUS,FALSE,Polyblastia fuscoargillacea,Polyblastia fuscoargillacea,Polyblastia fuscoargillacea,1
8301,POLYGEL,FALSE,Polyblastia gelatinosa,Polyblastia gelatinosa,Polyblastia gelatinosa,1
8302,POLYGOT,FALSE,Polyblastia gothica,Polyblastia gothica,Polyblastia gothica,1
8303,POLYHEL,FALSE,Polyblastia helvetica,Polyblastia helvetica,Polyblastia helvetica,1
8304,POLYINT,FALSE,Polyblastia intercedens,Polyblastia intercedens,Polyblastia intercedens,1
8305,POLYLEP,FALSE,Polyblastia leptospora,Polyblastia leptospora,Polyblastia leptospora,1
8306,POLYLIK,FALSE,Polyblastia likana,Polyblastia likana,Polyblastia likana,1
8307,POLYMAC,FALSE,Polyblastia maculata,Polyblastia maculata,Polyblastia maculata,1
8308,POLYMEL,FALSE,Polyblastia melaspora,Polyblastia melaspora,Polyblastia melaspora,1
8309,POLYMIC,FALSE,Polyblastia microcarpa,Polyblastia microcarpa,Polyblastia microcarpa,1
8310,POLYMUS,FALSE,Polyblastia muscorum,Polyblastia muscorum,Polyblastia muscorum,1
8311,POLYNAD,FALSE,Polyblastia nadvornikii,Polyblastia nadvornikii,Polyblastia nadvornikii,1
8312,POLYNID,FALSE,Polyblastia nidulans,Polyblastia nidulans,Polyblastia nidulans,1
8313,POLYPAL,FALSE,Polyblastia pallescens,Polyblastia pallescens,Polyblastia pallescens,1
8314,POLYPEM,FALSE,Polyblastia peminosa,Polyblastia peminosa,Polyblastia peminosa,1
8315,POLYPLI,FALSE,Polyblastia plicata,Polyblastia plicata,Polyblastia plicata,1
8316,POLYPOL,FALSE,Polyblastia polycarpa,Polyblastia polycarpa,Polyblastia polycarpa,1
8317,POLYPSE,FALSE,Polyblastia pseudalbida,Polyblastia pseudalbida,Polyblastia pseudalbida,1
8318,POLYRIV,FALSE,Polyblastia rivalis,Polyblastia rivalis,Polyblastia rivalis,1
8319,POLYSEN,FALSE,Polyblastia sendtneri,Polyblastia sendtneri,Polyblastia sendtneri,1
8320,POLYSEP,FALSE,Polyblastia sepulta,Polyblastia sepulta,Polyblastia sepulta,1
8321,POLYSIN,FALSE,Polyblastia singularis,Polyblastia singularis,Polyblastia singularis,1
8335,POLY-SP,FALSE,Polyblastia species,Polyblastia species,Polyblastia species,1
8322,POLYSPR,FALSE,Polyblastia sprucei,Polyblastia sprucei,Polyblastia sprucei,1
8323,POLYSUB,FALSE,Polyblastia subglacialis,Polyblastia subglacialis,Polyblastia subglacialis,1
8324,POLYSUO,FALSE,Polyblastia subocellata,Polyblastia subocellata,Polyblastia subocellata,1
8325,POLYTAT,FALSE,Polyblastia tatrana,Polyblastia tatrana,Polyblastia tatrana,1
8326,POLYTER,FALSE,Polyblastia terrestris,Polyblastia terrestris,Polyblastia terrestris,1
8327,POLYTHE,FALSE,Polyblastia theleodes,Polyblastia theleodes,Polyblastia theleodes,1
8328,POLYTIR,FALSE,Polyblastia tiroliensis,Polyblastia tiroliensis,Polyblastia tiroliensis,1
8329,POLYTRI,FALSE,Polyblastia triglavensis,Polyblastia triglavensis,Polyblastia triglavensis,1
8330,POLYVEL,FALSE,Polyblastia velebitica,Polyblastia velebitica,Polyblastia velebitica,1
8331,POLYVEN,FALSE,Polyblastia ventosa,Polyblastia ventosa,Polyblastia ventosa,1
8332,POLYVER,FALSE,Polyblastia verrucosa,Polyblastia verrucosa,Polyblastia verrucosa,1
8333,POLYVIR,FALSE,Polyblastia viridescens,Polyblastia viridescens,Polyblastia viridescens,1
8334,POLYVOU,FALSE,Polyblastia vouauxii,Polyblastia vouauxii,Polyblastia vouauxii,1
8433,POREARB,FALSE,Porella arboris-vitae,Porella arboris-vitae,Porella arboris-vitae,1
8434,POREBAU,FALSE,Porella baueri,Porella baueri,Porella baueri,1
8435,PORECAN,FALSE,Porella canariensis,Porella canariensis,Porella canariensis,1
8436,PORECOR,FALSE,Porella cordaeana,Porella cordaeana,Porella cordaeana,1
8437,POREOBT,FALSE,Porella obtusata,Porella obtusata,Porella obtusata,1
8438,POREPIN,FALSE,Porella pinnata,Porella pinnata,Porella pinnata,1
8439,POREPLA,FALSE,Porella platyphylla,Porella platyphylla,Porella platyphylla,1
8440,POREPLT,FALSE,Porella platyphylloidea,Porella platyphylloidea,Porella platyphylloidea,1
8441,PORE-SP,FALSE,Porella species,Porella species,Porella species,1
8442,PORIAEN,FALSE,Porina aenea,Porina aenea,Porina aenea,1
8443,PORIAHL,FALSE,Porina ahlesiana,Porina ahlesiana,Porina ahlesiana,1
8444,PORIAUS,FALSE,Porina austriaca,Porina austriaca,Porina austriaca,1
8445,PORIBOR,FALSE,Porina borreri,Porina borreri,Porina borreri,1
8446,PORIBYS,FALSE,Porina byssophila,Porina byssophila,Porina byssophila,1
8447,PORICHL,FALSE,Porina chlorotica,Porina chlorotica,Porina chlorotica,1
8448,PORIGRA,FALSE,Porina grandis,Porina grandis,Porina grandis,1
8449,PORIGUE,FALSE,Porina guentheri,Porina guentheri,Porina guentheri,1
8450,PORILEC,FALSE,Porina lectissima,Porina lectissima,Porina lectissima,1
8451,PORILEP,FALSE,Porina leptalea,Porina leptalea,Porina leptalea,1
8452,PORILIN,FALSE,Porina linearis,Porina linearis,Porina linearis,1
8453,PORIMAM,FALSE,Porina mammillosa,Porina mammillosa,Porina mammillosa,1
8456,PORI-SP,FALSE,Porina species,Porina species,Porina species,1
8454,PORISUD,FALSE,Porina sudetica,Porina sudetica,Porina sudetica,1
8455,PORITHU,FALSE,Porina thuretii,Porina thuretii,Porina thuretii,1
8457,POROCOC,FALSE,Porocyphus coccodes,Porocyphus coccodes,Porocyphus coccodes,1
8458,POROREH,FALSE,Porocyphus rehmicus,Porocyphus rehmicus,Porocyphus rehmicus,1
8459,PORO-SP,FALSE,Porocyphus species,Porocyphus species,Porocyphus species,1
8460,PORPALB,FALSE,Porpidia albocaerulescens,Porpidia albocaerulescens,Porpidia albocaerulescens,1
8461,PORPATH,FALSE,Porpidia athroocarpa,Porpidia athroocarpa,Porpidia athroocarpa,1
8462,PORPCIN,FALSE,Porpidia cinereoatra,Porpidia cinereoatra,Porpidia cinereoatra,1
8463,PORPCON,FALSE,Porpidia contraponenda,Porpidia contraponenda,Porpidia contraponenda,1
8464,PORPCRU,FALSE,Porpidia crustulata,Porpidia crustulata,Porpidia crustulata,1
8465,PORPFLA,FALSE,Porpidia flavocaerulescens,Porpidia flavocaerulescens,Porpidia flavocaerulescens,1
8466,PORPGLA,FALSE,Porpidia glaucophaea,Porpidia glaucophaea,Porpidia glaucophaea,1
8467,PORPGRI,FALSE,Porpidia grisea,Porpidia grisea,Porpidia grisea,1
8468,PORPHYD,FALSE,Porpidia hydrophila,Porpidia hydrophila,Porpidia hydrophila,1
8469,PORPMAC,FALSE,Porpidia macrocarpa,Porpidia macrocarpa,Porpidia macrocarpa,1
8470,PORPMUS,FALSE,Porpidia musiva,Porpidia musiva,Porpidia musiva,1
8471,PORPNIG,FALSE,Porpidia nigrocruenta,Porpidia nigrocruenta,Porpidia nigrocruenta,1
8472,PORPPSE,FALSE,Porpidia pseudomelinodes,Porpidia pseudomelinodes,Porpidia pseudomelinodes,1
8475,PORPS;A,FALSE,Porpidia speirea var. alpina,Porpidia speirea var. alpina,Porpidia speirea var. alpina,1
8476,PORPS;P,FALSE,Porpidia speirea var. prochsthallina,Porpidia speirea var. prochsthallina,Porpidia speirea var. prochsthallina,1
8477,PORPS;S,FALSE,Porpidia speirea var. speirea,Porpidia speirea var. speirea,Porpidia speirea var. speirea,1
8473,PORPSOR,FALSE,Porpidia soredizodes,Porpidia soredizodes,Porpidia soredizodes,1
8484,PORP-SP,FALSE,Porpidia species,Porpidia species,Porpidia species,1
8474,PORPSPE,FALSE,Porpidia speirea,Porpidia speirea,Porpidia speirea,1
8478,PORPSUP,FALSE,Porpidia superba,Porpidia superba,Porpidia superba,1
8481,PORPT;R,FALSE,Porpidia tuberculosa var. rubescens,Porpidia tuberculosa var. rubescens,Porpidia tuberculosa var. rubescens,1
8482,PORPT;T,FALSE,Porpidia tuberculosa var. tuberculosa,Porpidia tuberculosa var. tuberculosa,Porpidia tuberculosa var. tuberculosa,1
8479,PORPTRU,FALSE,Porpidia trullisata,Porpidia trullisata,Porpidia trullisata,1
8480,PORPTUB,FALSE,Porpidia tuberculosa,Porpidia tuberculosa,Porpidia tuberculosa,1
8483,PORPZEO,FALSE,Porpidia zeoroides,Porpidia zeoroides,Porpidia zeoroides,1
8565,POTTBRY,FALSE,Pottia bryoides,Pottia bryoides,Pottia bryoides,1
8566,POTTCAE,FALSE,Pottia caespitosa,Pottia caespitosa,Pottia caespitosa,1
8567,POTTCOM,FALSE,Pottia commutata,Pottia commutata,Pottia commutata,1
8568,POTTCRI,FALSE,Pottia crinita,Pottia crinita,Pottia crinita,1
8569,POTTDAV,FALSE,Pottia davalliana,Pottia davalliana,Pottia davalliana,1
8570,POTTHEI,FALSE,Pottia heimii,Pottia heimii,Pottia heimii,1
8571,POTTINT,FALSE,Pottia intermedia,Pottia intermedia,Pottia intermedia,1
8572,POTTLAN,FALSE,Pottia lanceolata,Pottia lanceolata,Pottia lanceolata,1
8573,POTTPAL,FALSE,Pottia pallida,Pottia pallida,Pottia pallida,1
8574,POTTREC,FALSE,Pottia recta,Pottia recta,Pottia recta,1
8578,POTT-SP,FALSE,Pottia species,Pottia species,Pottia species,1
8575,POTTSTA,FALSE,Pottia starckeana,Pottia starckeana,Pottia starckeana,1
8576,POTTTRU,FALSE,Pottia truncata,Pottia truncata,Pottia truncata,1
8577,POTTWIL,FALSE,Pottia wilsonii,Pottia wilsonii,Pottia wilsonii,1
8580,PRAS-SP,FALSE,Prasanthus species,Prasanthus species,Prasanthus species,1
8579,PRASSUE,FALSE,Prasanthus suecicus,Prasanthus suecicus,Prasanthus suecicus,1
8581,PREIQUA,FALSE,Preissia quadrata,Preissia quadrata,Preissia quadrata,1
8582,PREI-SP,FALSE,Preissia species,Preissia species,Preissia species,1
8639,PROHCOR,FALSE,Protothelenella corrosa,Protothelenella corrosa,Protothelenella corrosa,1
8640,PROHCRO,FALSE,Protothelenella croceae,Protothelenella croceae,Protothelenella croceae,1
8641,PROHLEU,FALSE,Protothelenella leucothelia,Protothelenella leucothelia,Protothelenella leucothelia,1
8642,PROHPET,FALSE,Protothelenella petri,Protothelenella petri,Protothelenella petri,1
8643,PROHPOL,FALSE,Protothelenella polytrichi,Protothelenella polytrichi,Protothelenella polytrichi,1
8647,PROH-SP,FALSE,Protothelenella species,Protothelenella species,Protothelenella species,1
8644,PROHSPH,FALSE,Protothelenella sphinctrinoidella,Protothelenella sphinctrinoidella,Protothelenella sphinctrinoidella,1
8645,PROHSPI,FALSE,Protothelenella sphinctrinoides,Protothelenella sphinctrinoides,Protothelenella sphinctrinoides,1
8646,PROHXYL,FALSE,Protothelenella xylina,Protothelenella xylina,Protothelenella xylina,1
8613,PRONROB,FALSE,Pronectia robergei,Pronectia robergei,Pronectia robergei,1
8614,PRON-SP,FALSE,Pronectia species,Pronectia species,Pronectia species,1
8628,PROOATR,FALSE,Protoparmelia atriseda,Protoparmelia atriseda,Protoparmelia atriseda,1
8630,PROOB;B,FALSE,Protoparmelia badia var. badia,Protoparmelia badia var. badia,Protoparmelia badia var. badia,1
8631,PROOB;C,FALSE,Protoparmelia badia var. cinereobadia,Protoparmelia badia var. cinereobadia,Protoparmelia badia var. cinereobadia,1
8629,PROOBAD,FALSE,Protoparmelia badia,Protoparmelia badia,Protoparmelia badia,1
8632,PROOCUP,FALSE,Protoparmelia cupreabadia,Protoparmelia cupreabadia,Protoparmelia cupreabadia,1
8633,PROOLOR,FALSE,Protoparmelia loricata,Protoparmelia loricata,Protoparmelia loricata,1
8634,PROONEP,FALSE,Protoparmelia nephaea,Protoparmelia nephaea,Protoparmelia nephaea,1
8635,PROOOLE,FALSE,Protoparmelia oleagina,Protoparmelia oleagina,Protoparmelia oleagina,1
8636,PROOPHA,FALSE,Protoparmelia phaeonesos,Protoparmelia phaeonesos,Protoparmelia phaeonesos,1
8637,PROOPIC,FALSE,Protoparmelia picea,Protoparmelia picea,Protoparmelia picea,1
8638,PROO-SP,FALSE,Protoparmelia species,Protoparmelia species,Protoparmelia species,1
